grid_id,latitude,longitude,x,y,ward_id,ward_name,lst_c,ndvi,ndbi,tree_canopy_pct,built_pct,albedo,road_density,distance_green_m,elevation_m,population_density,data_label
DEMO_G_0126,18.5422794,73.8430462,377895,2050575,DEMO_WARD_01,DEMO Ward 01,36.023,0.2402,0.2408,23.7,56.66,0.2409,7.558,260.78,550.15,15528.05,DEMO / SYNTHETIC DATA
DEMO_G_0127,18.5422812,73.8433304,377925,2050575,DEMO_WARD_01,DEMO Ward 01,37.598,0.3077,0.339,35.93,72.26,0.2205,5.634,290.64,556.05,15435.18,DEMO / SYNTHETIC DATA
DEMO_G_0128,18.5422829,73.8436146,377955,2050575,DEMO_WARD_01,DEMO Ward 01,37.726,0.0189,0.3181,9.52,94.13,0.1595,6.315,530.25,561.04,15103.48,DEMO / SYNTHETIC DATA
DEMO_G_0129,18.5422846,73.8438989,377985,2050575,DEMO_WARD_01,DEMO Ward 01,38.284,0.1236,0.344,3.06,62.98,0.1321,6.005,349.44,553.71,16860.82,DEMO / SYNTHETIC DATA
DEMO_G_0130,18.5422864,73.8441831,378015,2050575,DEMO_WARD_01,DEMO Ward 01,38.126,0.0895,0.4284,5.64,85.44,0.229,8.112,438.83,552.51,18821.01,DEMO / SYNTHETIC DATA
DEMO_G_0131,18.5422881,73.8444673,378045,2050575,DEMO_WARD_01,DEMO Ward 01,38.112,0.0183,0.4888,16.27,81.69,0.2312,8.254,525.31,556.9,18800.01,DEMO / SYNTHETIC DATA
DEMO_G_0132,18.5422899,73.8447515,378075,2050575,DEMO_WARD_01,DEMO Ward 01,36.247,0.2283,0.2975,37.72,78.41,0.1731,6.559,517.44,552.47,17804.46,DEMO / SYNTHETIC DATA
DEMO_G_0133,18.5422916,73.8450357,378105,2050575,DEMO_WARD_01,DEMO Ward 01,38.827,0.1029,0.4092,15.15,75.39,0.2032,8.493,434.86,555.81,17637.34,DEMO / SYNTHETIC DATA
DEMO_G_0134,18.5422933,73.8453199,378135,2050575,DEMO_WARD_01,DEMO Ward 01,34.542,0.2606,0.1569,26.27,59.28,0.1484,5.553,283.77,559.21,10794.93,DEMO / SYNTHETIC DATA
DEMO_G_0135,18.5422951,73.8456041,378165,2050575,DEMO_WARD_01,DEMO Ward 01,34.119,0.3011,0.1729,28.04,45.98,0.1321,3.231,346.43,554.3,14107.81,DEMO / SYNTHETIC DATA
DEMO_G_0136,18.5422968,73.8458883,378195,2050575,DEMO_WARD_01,DEMO Ward 01,38.108,0.1783,0.3032,17.97,72.89,0.1988,6.728,412.96,554.28,17232.57,DEMO / SYNTHETIC DATA
DEMO_G_0137,18.5422985,73.8461725,378225,2050575,DEMO_WARD_01,DEMO Ward 01,36.938,-0.0738,0.3909,3.3,84.7,0.1795,9.33,695.08,558.36,20100.43,DEMO / SYNTHETIC DATA
DEMO_G_0138,18.5423003,73.8464567,378255,2050575,DEMO_WARD_01,DEMO Ward 01,35.5,0.2373,0.3367,16.49,63.79,0.1602,6.259,338.57,556.52,14441.38,DEMO / SYNTHETIC DATA
DEMO_G_0139,18.542302,73.846741,378285,2050575,DEMO_WARD_01,DEMO Ward 01,36.496,0.0225,0.4477,5.21,79.08,0.1842,7.58,575.97,556.98,15567.83,DEMO / SYNTHETIC DATA
DEMO_G_0140,18.5423038,73.8470252,378315,2050575,DEMO_WARD_01,DEMO Ward 01,38.339,0.1295,0.3767,0.0,88.48,0.1966,6.917,442.24,557.63,17250.87,DEMO / SYNTHETIC DATA
DEMO_G_0141,18.5423055,73.8473094,378345,2050575,DEMO_WARD_02,DEMO Ward 02,35.117,0.1836,0.2157,21.27,52.4,0.1935,6.84,322.44,560.64,9406.5,DEMO / SYNTHETIC DATA
DEMO_G_0142,18.5423072,73.8475936,378375,2050575,DEMO_WARD_02,DEMO Ward 02,36.051,0.199,0.2881,10.0,62.87,0.1458,4.925,475.76,554.15,11318.35,DEMO / SYNTHETIC DATA
DEMO_G_0143,18.542309,73.8478778,378405,2050575,DEMO_WARD_02,DEMO Ward 02,35.849,0.1402,0.2081,21.69,69.27,0.1933,6.217,283.29,550.79,15537.49,DEMO / SYNTHETIC DATA
DEMO_G_0144,18.5423107,73.848162,378435,2050575,DEMO_WARD_02,DEMO Ward 02,37.253,0.0849,0.3354,20.05,78.53,0.2305,5.435,397.64,562.3,16387.18,DEMO / SYNTHETIC DATA
DEMO_G_0145,18.5423124,73.8484462,378465,2050575,DEMO_WARD_02,DEMO Ward 02,33.402,0.1824,0.2547,20.97,56.12,0.2208,5.246,332.16,556.52,12968.93,DEMO / SYNTHETIC DATA
DEMO_G_0146,18.5423142,73.8487304,378495,2050575,DEMO_WARD_02,DEMO Ward 02,35.193,0.0959,0.2897,31.51,86.37,0.1766,7.175,490.92,554.39,15036.43,DEMO / SYNTHETIC DATA
DEMO_G_0147,18.5423159,73.8490146,378525,2050575,DEMO_WARD_02,DEMO Ward 02,33.312,0.2841,0.2902,23.75,63.34,0.2271,4.472,317.59,552.22,15373.66,DEMO / SYNTHETIC DATA
DEMO_G_0148,18.5423176,73.8492988,378555,2050575,DEMO_WARD_02,DEMO Ward 02,36.367,0.0909,0.1334,35.31,60.3,0.1759,4.705,497.94,560.84,12807.74,DEMO / SYNTHETIC DATA
DEMO_G_0149,18.5423194,73.8495831,378585,2050575,DEMO_WARD_02,DEMO Ward 02,33.865,0.1349,0.4041,26.51,67.79,0.2165,5.479,404.05,557.84,12948.24,DEMO / SYNTHETIC DATA
DEMO_G_0150,18.5423211,73.8498673,378615,2050575,DEMO_WARD_02,DEMO Ward 02,31.232,0.4671,0.2935,32.17,31.46,0.2535,3.563,229.42,563.07,10628.22,DEMO / SYNTHETIC DATA
DEMO_G_0151,18.5423228,73.8501515,378645,2050575,DEMO_WARD_02,DEMO Ward 02,32.114,0.2571,0.0981,24.47,55.23,0.1926,3.785,408.07,554.48,11437.81,DEMO / SYNTHETIC DATA
DEMO_G_0152,18.5423245,73.8504357,378675,2050575,DEMO_WARD_02,DEMO Ward 02,31.489,0.3366,0.1099,30.74,61.14,0.157,3.881,189.8,554.0,9625.3,DEMO / SYNTHETIC DATA
DEMO_G_0153,18.5423263,73.8507199,378705,2050575,DEMO_WARD_02,DEMO Ward 02,38.079,0.0886,0.3813,6.43,84.31,0.2093,3.821,445.25,554.42,10225.14,DEMO / SYNTHETIC DATA
DEMO_G_0154,18.542328,73.8510041,378735,2050575,DEMO_WARD_02,DEMO Ward 02,32.08,0.2972,0.2248,44.73,46.53,0.2226,6.889,440.14,548.78,14962.1,DEMO / SYNTHETIC DATA
DEMO_G_0155,18.5423297,73.8512883,378765,2050575,DEMO_WARD_02,DEMO Ward 02,31.517,0.3675,0.1325,41.04,53.24,0.2052,5.841,308.56,551.26,13104.68,DEMO / SYNTHETIC DATA
DEMO_G_0156,18.5423315,73.8515725,378795,2050575,DEMO_WARD_02,DEMO Ward 02,32.15,0.2493,0.1339,18.59,39.5,0.1487,5.156,326.48,556.4,9739.19,DEMO / SYNTHETIC DATA
DEMO_G_0157,18.5423332,73.8518567,378825,2050575,DEMO_WARD_02,DEMO Ward 02,34.821,0.2865,0.1223,20.31,58.22,0.1668,5.901,350.0,551.8,10061.24,DEMO / SYNTHETIC DATA
DEMO_G_0158,18.5423349,73.8521409,378855,2050575,DEMO_WARD_02,DEMO Ward 02,35.861,0.2336,0.1586,22.89,64.37,0.1777,5.712,368.51,551.02,13242.05,DEMO / SYNTHETIC DATA
DEMO_G_0159,18.5423366,73.8524252,378885,2050575,DEMO_WARD_02,DEMO Ward 02,31.71,0.3093,0.0518,34.97,51.96,0.2292,3.418,332.2,562.39,7135.74,DEMO / SYNTHETIC DATA
DEMO_G_0160,18.5423384,73.8527094,378915,2050575,DEMO_WARD_02,DEMO Ward 02,35.002,0.2428,0.2116,39.2,53.58,0.1823,6.158,294.53,557.85,12173.57,DEMO / SYNTHETIC DATA
DEMO_G_0161,18.5423401,73.8529936,378945,2050575,DEMO_WARD_03,DEMO Ward 03,33.617,0.4249,0.0588,28.52,56.82,0.1969,5.512,392.24,560.74,9652.36,DEMO / SYNTHETIC DATA
DEMO_G_0162,18.5423418,73.8532778,378975,2050575,DEMO_WARD_03,DEMO Ward 03,36.606,0.171,0.3234,2.25,69.53,0.1584,5.54,280.61,552.97,15419.17,DEMO / SYNTHETIC DATA
DEMO_G_0163,18.5423435,73.853562,379005,2050575,DEMO_WARD_03,DEMO Ward 03,34.569,0.2825,0.1375,9.77,42.02,0.2139,6.175,453.55,552.21,10603.35,DEMO / SYNTHETIC DATA
DEMO_G_0164,18.5423453,73.8538462,379035,2050575,DEMO_WARD_03,DEMO Ward 03,29.975,0.4627,-0.0105,34.19,46.52,0.2244,3.479,323.99,554.97,9755.14,DEMO / SYNTHETIC DATA
DEMO_G_0165,18.542347,73.8541304,379065,2050575,DEMO_WARD_03,DEMO Ward 03,32.795,0.1054,0.2282,26.44,59.98,0.259,3.645,506.92,554.24,16607.44,DEMO / SYNTHETIC DATA
DEMO_G_0166,18.5423487,73.8544146,379095,2050575,DEMO_WARD_03,DEMO Ward 03,30.431,0.4926,0.0727,42.87,46.2,0.177,5.073,174.57,553.51,5196.08,DEMO / SYNTHETIC DATA
DEMO_G_0167,18.5423504,73.8546988,379125,2050575,DEMO_WARD_03,DEMO Ward 03,33.735,0.2714,0.2686,32.19,50.37,0.2323,5.875,326.33,557.17,9622.91,DEMO / SYNTHETIC DATA
DEMO_G_0168,18.5423522,73.8549831,379155,2050575,DEMO_WARD_03,DEMO Ward 03,35.79,0.3244,0.1848,33.1,36.79,0.2039,6.642,239.09,555.33,10391.68,DEMO / SYNTHETIC DATA
DEMO_G_0169,18.5423539,73.8552673,379185,2050575,DEMO_WARD_03,DEMO Ward 03,34.099,0.0303,0.2934,25.71,69.74,0.1879,4.565,304.85,557.2,13479.42,DEMO / SYNTHETIC DATA
DEMO_G_0170,18.5423556,73.8555515,379215,2050575,DEMO_WARD_03,DEMO Ward 03,35.364,0.2804,0.2002,23.66,65.7,0.1543,7.691,248.28,554.07,9207.61,DEMO / SYNTHETIC DATA
DEMO_G_0171,18.5423573,73.8558357,379245,2050575,DEMO_WARD_03,DEMO Ward 03,35.821,0.3123,0.2213,54.9,72.29,0.1976,6.347,330.23,555.38,14043.61,DEMO / SYNTHETIC DATA
DEMO_G_0172,18.5423591,73.8561199,379275,2050575,DEMO_WARD_03,DEMO Ward 03,38.479,0.089,0.3224,20.77,70.71,0.2107,6.36,493.27,552.97,18595.75,DEMO / SYNTHETIC DATA
DEMO_G_0173,18.5423608,73.8564041,379305,2050575,DEMO_WARD_03,DEMO Ward 03,36.388,0.2759,0.2526,17.98,47.4,0.2147,6.252,319.79,547.64,12546.7,DEMO / SYNTHETIC DATA
DEMO_G_0174,18.5423625,73.8566883,379335,2050575,DEMO_WARD_03,DEMO Ward 03,40.576,0.0475,0.148,9.64,71.6,0.0848,5.912,344.42,562.97,14423.87,DEMO / SYNTHETIC DATA
DEMO_G_0175,18.5423642,73.8569725,379365,2050575,DEMO_WARD_03,DEMO Ward 03,34.328,0.0929,0.1726,16.56,96.64,0.1983,9.823,429.85,558.04,12100.6,DEMO / SYNTHETIC DATA
DEMO_G_0176,18.5423659,73.8572567,379395,2050575,DEMO_WARD_03,DEMO Ward 03,39.741,0.1326,0.2323,14.31,84.1,0.1505,10.737,565.72,551.68,15424.91,DEMO / SYNTHETIC DATA
DEMO_G_0177,18.5423677,73.857541,379425,2050575,DEMO_WARD_03,DEMO Ward 03,35.448,0.0822,0.2666,13.25,75.52,0.1921,5.529,592.53,555.21,14664.08,DEMO / SYNTHETIC DATA
DEMO_G_0178,18.5423694,73.8578252,379455,2050575,DEMO_WARD_03,DEMO Ward 03,38.231,0.0829,0.3472,13.99,100.0,0.224,7.687,455.07,556.98,19518.76,DEMO / SYNTHETIC DATA
DEMO_G_0179,18.5423711,73.8581094,379485,2050575,DEMO_WARD_03,DEMO Ward 03,36.827,0.1542,0.2863,19.2,72.52,0.205,8.286,449.62,557.97,17839.35,DEMO / SYNTHETIC DATA
DEMO_G_0180,18.5423728,73.8583936,379515,2050575,DEMO_WARD_03,DEMO Ward 03,37.016,0.1734,0.3265,20.95,79.01,0.2195,8.236,480.1,554.12,15124.58,DEMO / SYNTHETIC DATA
DEMO_G_0181,18.5425418,73.8416234,377745,2050605,DEMO_WARD_01,DEMO Ward 01,32.299,0.357,-0.0178,36.96,65.05,0.224,4.161,446.45,556.61,11258.38,DEMO / SYNTHETIC DATA
DEMO_G_0182,18.5425435,73.8419076,377775,2050605,DEMO_WARD_01,DEMO Ward 01,33.169,0.2767,0.0815,23.96,51.19,0.1786,4.482,436.17,545.38,13068.18,DEMO / SYNTHETIC DATA
DEMO_G_0183,18.5425453,73.8421918,377805,2050605,DEMO_WARD_01,DEMO Ward 01,32.36,0.1162,0.0929,16.03,61.86,0.2221,6.345,348.58,559.14,8248.07,DEMO / SYNTHETIC DATA
DEMO_G_0184,18.542547,73.842476,377835,2050605,DEMO_WARD_01,DEMO Ward 01,35.379,0.097,0.3202,3.68,71.08,0.294,6.141,607.06,551.86,12354.54,DEMO / SYNTHETIC DATA
DEMO_G_0185,18.5425488,73.8427602,377865,2050605,DEMO_WARD_01,DEMO Ward 01,37.154,0.1171,0.4286,19.01,75.76,0.2208,7.171,432.34,555.72,11742.12,DEMO / SYNTHETIC DATA
DEMO_G_0186,18.5425505,73.8430444,377895,2050605,DEMO_WARD_01,DEMO Ward 01,38.693,-0.0,0.3473,2.51,86.83,0.1845,7.923,468.9,555.79,19345.34,DEMO / SYNTHETIC DATA
DEMO_G_0187,18.5425523,73.8433286,377925,2050605,DEMO_WARD_01,DEMO Ward 01,38.401,0.0242,0.4986,2.7,73.79,0.1561,6.502,581.56,559.36,17225.05,DEMO / SYNTHETIC DATA
DEMO_G_0188,18.542554,73.8436128,377955,2050605,DEMO_WARD_01,DEMO Ward 01,39.245,0.2546,0.2187,26.19,61.51,0.1715,7.082,482.19,556.62,16587.99,DEMO / SYNTHETIC DATA
DEMO_G_0189,18.5425557,73.843897,377985,2050605,DEMO_WARD_01,DEMO Ward 01,36.452,0.0785,0.2172,19.84,65.41,0.225,5.699,325.21,556.43,15981.73,DEMO / SYNTHETIC DATA
DEMO_G_0190,18.5425575,73.8441812,378015,2050605,DEMO_WARD_01,DEMO Ward 01,36.586,0.2605,0.2397,33.31,58.95,0.21,6.533,382.83,554.06,10797.28,DEMO / SYNTHETIC DATA
DEMO_G_0191,18.5425592,73.8444655,378045,2050605,DEMO_WARD_01,DEMO Ward 01,38.204,-0.0021,0.3521,16.21,63.9,0.1797,7.704,447.29,556.6,16423.65,DEMO / SYNTHETIC DATA
DEMO_G_0192,18.5425609,73.8447497,378075,2050605,DEMO_WARD_01,DEMO Ward 01,38.501,0.0274,0.3224,15.84,81.17,0.1549,7.828,514.38,552.84,21655.07,DEMO / SYNTHETIC DATA
DEMO_G_0193,18.5425627,73.8450339,378105,2050605,DEMO_WARD_01,DEMO Ward 01,39.843,0.177,0.3299,14.61,77.02,0.219,7.693,597.07,552.61,13234.26,DEMO / SYNTHETIC DATA
DEMO_G_0194,18.5425644,73.8453181,378135,2050605,DEMO_WARD_01,DEMO Ward 01,39.841,0.2483,0.1752,2.8,85.52,0.1676,6.02,359.66,555.57,11902.25,DEMO / SYNTHETIC DATA
DEMO_G_0195,18.5425662,73.8456023,378165,2050605,DEMO_WARD_01,DEMO Ward 01,38.845,0.1428,0.3535,15.57,80.46,0.1537,9.435,486.17,555.85,17637.78,DEMO / SYNTHETIC DATA
DEMO_G_0196,18.5425679,73.8458865,378195,2050605,DEMO_WARD_01,DEMO Ward 01,35.796,0.2959,0.1667,23.2,48.97,0.1771,5.848,321.49,552.55,11970.42,DEMO / SYNTHETIC DATA
DEMO_G_0197,18.5425696,73.8461707,378225,2050605,DEMO_WARD_01,DEMO Ward 01,40.671,0.0733,0.4512,24.73,79.38,0.108,7.071,482.3,548.23,17820.17,DEMO / SYNTHETIC DATA
DEMO_G_0198,18.5425714,73.8464549,378255,2050605,DEMO_WARD_01,DEMO Ward 01,37.191,0.0486,0.1419,0.7,47.48,0.2155,5.903,364.85,550.6,11734.04,DEMO / SYNTHETIC DATA
DEMO_G_0199,18.5425731,73.8467391,378285,2050605,DEMO_WARD_01,DEMO Ward 01,38.524,0.1537,0.2763,14.95,76.75,0.1916,7.08,499.71,559.69,11430.42,DEMO / SYNTHETIC DATA
DEMO_G_0200,18.5425748,73.8470233,378315,2050605,DEMO_WARD_01,DEMO Ward 01,36.327,0.1497,0.2782,10.03,56.97,0.1867,7.417,376.4,555.21,14722.44,DEMO / SYNTHETIC DATA
DEMO_G_0201,18.5425766,73.8473076,378345,2050605,DEMO_WARD_02,DEMO Ward 02,37.004,0.0434,0.1886,12.5,61.78,0.1927,6.846,399.93,567.41,16553.91,DEMO / SYNTHETIC DATA
DEMO_G_0202,18.5425783,73.8475918,378375,2050605,DEMO_WARD_02,DEMO Ward 02,36.226,0.1378,0.2605,8.97,60.15,0.2379,6.758,451.41,563.75,15859.44,DEMO / SYNTHETIC DATA
DEMO_G_0203,18.54258,73.847876,378405,2050605,DEMO_WARD_02,DEMO Ward 02,36.614,0.1417,0.1958,12.93,86.15,0.2183,8.279,492.35,559.58,16546.83,DEMO / SYNTHETIC DATA
DEMO_G_0204,18.5425818,73.8481602,378435,2050605,DEMO_WARD_02,DEMO Ward 02,36.584,0.0341,0.3253,7.06,68.84,0.1201,7.893,583.64,562.32,12599.99,DEMO / SYNTHETIC DATA
DEMO_G_0205,18.5425835,73.8484444,378465,2050605,DEMO_WARD_02,DEMO Ward 02,36.091,0.3328,0.1309,33.68,61.89,0.1266,5.71,197.01,550.52,13103.98,DEMO / SYNTHETIC DATA
DEMO_G_0206,18.5425852,73.8487286,378495,2050605,DEMO_WARD_02,DEMO Ward 02,34.744,0.2447,0.0723,36.59,46.97,0.1773,4.56,396.97,555.64,7014.39,DEMO / SYNTHETIC DATA
DEMO_G_0207,18.542587,73.8490128,378525,2050605,DEMO_WARD_02,DEMO Ward 02,36.672,0.1653,0.3092,17.36,68.37,0.1706,6.772,446.89,560.9,16809.07,DEMO / SYNTHETIC DATA
DEMO_G_0208,18.5425887,73.849297,378555,2050605,DEMO_WARD_02,DEMO Ward 02,36.098,0.0767,0.2311,18.59,46.56,0.1582,6.171,308.85,554.2,12908.64,DEMO / SYNTHETIC DATA
DEMO_G_0209,18.5425904,73.8495812,378585,2050605,DEMO_WARD_02,DEMO Ward 02,34.966,0.2878,0.2829,28.68,83.97,0.194,6.288,270.91,560.16,14797.33,DEMO / SYNTHETIC DATA
DEMO_G_0210,18.5425922,73.8498655,378615,2050605,DEMO_WARD_02,DEMO Ward 02,34.297,0.1445,0.2228,23.99,56.66,0.2581,4.756,235.61,555.27,14519.28,DEMO / SYNTHETIC DATA
DEMO_G_0211,18.5425939,73.8501497,378645,2050605,DEMO_WARD_02,DEMO Ward 02,39.377,0.0668,0.1915,14.79,66.25,0.1432,6.63,462.37,560.91,14541.67,DEMO / SYNTHETIC DATA
DEMO_G_0212,18.5425956,73.8504339,378675,2050605,DEMO_WARD_02,DEMO Ward 02,33.032,0.3767,0.1051,20.42,53.48,0.1857,4.699,230.24,552.47,7486.81,DEMO / SYNTHETIC DATA
DEMO_G_0213,18.5425974,73.8507181,378705,2050605,DEMO_WARD_02,DEMO Ward 02,32.439,0.3279,0.2213,21.3,48.81,0.1801,5.467,221.65,553.45,14057.11,DEMO / SYNTHETIC DATA
DEMO_G_0214,18.5425991,73.8510023,378735,2050605,DEMO_WARD_02,DEMO Ward 02,41.115,-0.0197,0.4205,0.0,72.05,0.1476,8.059,711.95,556.33,17381.04,DEMO / SYNTHETIC DATA
DEMO_G_0215,18.5426008,73.8512865,378765,2050605,DEMO_WARD_02,DEMO Ward 02,36.016,0.1713,0.0096,15.16,50.08,0.1168,4.094,244.29,559.24,8099.91,DEMO / SYNTHETIC DATA
DEMO_G_0216,18.5426025,73.8515707,378795,2050605,DEMO_WARD_02,DEMO Ward 02,35.299,0.3684,0.2172,37.2,55.83,0.2506,6.988,389.1,551.16,13812.87,DEMO / SYNTHETIC DATA
DEMO_G_0217,18.5426043,73.8518549,378825,2050605,DEMO_WARD_02,DEMO Ward 02,29.718,0.3701,-0.0167,35.08,30.94,0.2062,2.538,259.18,556.87,6379.54,DEMO / SYNTHETIC DATA
DEMO_G_0218,18.542606,73.8521391,378855,2050605,DEMO_WARD_02,DEMO Ward 02,31.311,0.223,0.2017,24.47,30.12,0.172,4.232,169.14,563.39,8522.1,DEMO / SYNTHETIC DATA
DEMO_G_0219,18.5426077,73.8524233,378885,2050605,DEMO_WARD_02,DEMO Ward 02,37.64,0.0552,0.3682,2.52,76.07,0.2048,7.196,514.62,554.39,17315.62,DEMO / SYNTHETIC DATA
DEMO_G_0220,18.5426095,73.8527076,378915,2050605,DEMO_WARD_02,DEMO Ward 02,29.933,0.3102,-0.0252,31.11,48.02,0.2647,4.392,0.0,553.76,6343.29,DEMO / SYNTHETIC DATA
DEMO_G_0221,18.5426112,73.8529918,378945,2050605,DEMO_WARD_03,DEMO Ward 03,32.144,0.2321,0.1071,26.1,36.87,0.1846,4.705,545.57,559.87,13780.51,DEMO / SYNTHETIC DATA
DEMO_G_0222,18.5426129,73.853276,378975,2050605,DEMO_WARD_03,DEMO Ward 03,33.604,0.2565,0.035,17.48,51.58,0.1791,4.67,262.33,554.03,10371.24,DEMO / SYNTHETIC DATA
DEMO_G_0223,18.5426146,73.8535602,379005,2050605,DEMO_WARD_03,DEMO Ward 03,36.479,0.2452,0.1497,21.54,56.16,0.1645,5.662,437.64,553.37,8121.74,DEMO / SYNTHETIC DATA
DEMO_G_0224,18.5426164,73.8538444,379035,2050605,DEMO_WARD_03,DEMO Ward 03,36.062,0.2109,0.1407,31.52,54.21,0.1412,7.631,463.08,555.02,13735.47,DEMO / SYNTHETIC DATA
DEMO_G_0225,18.5426181,73.8541286,379065,2050605,DEMO_WARD_03,DEMO Ward 03,31.846,0.2296,-0.0311,27.08,50.46,0.1955,4.83,142.47,554.16,7136.26,DEMO / SYNTHETIC DATA
DEMO_G_0226,18.5426198,73.8544128,379095,2050605,DEMO_WARD_03,DEMO Ward 03,34.048,0.2151,0.1681,31.33,54.21,0.1999,6.117,373.6,558.97,11761.43,DEMO / SYNTHETIC DATA
DEMO_G_0227,18.5426215,73.854697,379125,2050605,DEMO_WARD_03,DEMO Ward 03,34.431,0.1244,0.2613,13.04,59.2,0.1746,5.957,509.51,554.83,15775.3,DEMO / SYNTHETIC DATA
DEMO_G_0228,18.5426233,73.8549812,379155,2050605,DEMO_WARD_03,DEMO Ward 03,37.026,0.2219,0.4428,38.09,76.8,0.2305,7.704,596.34,550.65,14131.7,DEMO / SYNTHETIC DATA
DEMO_G_0229,18.542625,73.8552655,379185,2050605,DEMO_WARD_03,DEMO Ward 03,40.08,0.0419,0.3429,6.08,96.27,0.1525,7.381,427.6,553.83,14382.53,DEMO / SYNTHETIC DATA
DEMO_G_0230,18.5426267,73.8555497,379215,2050605,DEMO_WARD_03,DEMO Ward 03,34.564,0.2144,0.2703,14.49,81.21,0.2391,3.598,386.18,552.34,15906.85,DEMO / SYNTHETIC DATA
DEMO_G_0231,18.5426284,73.8558339,379245,2050605,DEMO_WARD_03,DEMO Ward 03,38.847,0.0053,0.4894,20.16,82.18,0.1995,7.733,456.86,559.98,13807.0,DEMO / SYNTHETIC DATA
DEMO_G_0232,18.5426301,73.8561181,379275,2050605,DEMO_WARD_03,DEMO Ward 03,36.077,0.368,0.3358,22.24,50.29,0.1471,5.469,532.3,553.68,15226.2,DEMO / SYNTHETIC DATA
DEMO_G_0233,18.5426319,73.8564023,379305,2050605,DEMO_WARD_03,DEMO Ward 03,39.758,0.2107,0.4815,19.53,85.5,0.1525,7.781,563.31,553.0,17214.46,DEMO / SYNTHETIC DATA
DEMO_G_0234,18.5426336,73.8566865,379335,2050605,DEMO_WARD_03,DEMO Ward 03,37.316,0.2065,0.3806,29.69,70.8,0.1911,9.263,500.84,547.75,11912.82,DEMO / SYNTHETIC DATA
DEMO_G_0235,18.5426353,73.8569707,379365,2050605,DEMO_WARD_03,DEMO Ward 03,35.696,0.0069,0.4287,16.35,80.17,0.2568,6.357,551.61,553.36,17928.4,DEMO / SYNTHETIC DATA
DEMO_G_0236,18.542637,73.8572549,379395,2050605,DEMO_WARD_03,DEMO Ward 03,37.87,0.0265,0.3259,15.2,76.43,0.1017,6.867,451.83,555.94,14269.23,DEMO / SYNTHETIC DATA
DEMO_G_0237,18.5426387,73.8575391,379425,2050605,DEMO_WARD_03,DEMO Ward 03,37.002,0.131,0.3778,16.13,80.14,0.211,6.888,563.64,562.11,19834.13,DEMO / SYNTHETIC DATA
DEMO_G_0238,18.5426405,73.8578234,379455,2050605,DEMO_WARD_03,DEMO Ward 03,39.535,0.0971,0.4668,2.35,65.85,0.1826,8.949,543.02,562.85,19259.44,DEMO / SYNTHETIC DATA
DEMO_G_0239,18.5426422,73.8581076,379485,2050605,DEMO_WARD_03,DEMO Ward 03,37.659,0.0169,0.4045,6.81,72.98,0.1756,8.762,485.4,554.41,19249.78,DEMO / SYNTHETIC DATA
DEMO_G_0240,18.5426439,73.8583918,379515,2050605,DEMO_WARD_03,DEMO Ward 03,40.305,-0.1,0.4722,7.22,82.23,0.2094,8.553,596.7,555.03,15047.56,DEMO / SYNTHETIC DATA
DEMO_G_0241,18.5428129,73.8416215,377745,2050635,DEMO_WARD_01,DEMO Ward 01,34.996,0.1569,0.0545,13.0,48.93,0.1935,4.858,384.98,559.73,8736.35,DEMO / SYNTHETIC DATA
DEMO_G_0242,18.5428146,73.8419057,377775,2050635,DEMO_WARD_01,DEMO Ward 01,35.185,0.2294,0.2831,17.41,61.55,0.1519,5.915,541.86,550.87,16917.58,DEMO / SYNTHETIC DATA
DEMO_G_0243,18.5428164,73.8421899,377805,2050635,DEMO_WARD_01,DEMO Ward 01,38.089,0.2872,0.224,15.7,39.38,0.1938,3.397,405.42,559.79,9149.64,DEMO / SYNTHETIC DATA
DEMO_G_0244,18.5428181,73.8424742,377835,2050635,DEMO_WARD_01,DEMO Ward 01,34.743,0.24,0.2439,8.93,52.81,0.2021,6.407,451.05,558.01,11358.36,DEMO / SYNTHETIC DATA
DEMO_G_0245,18.5428199,73.8427584,377865,2050635,DEMO_WARD_01,DEMO Ward 01,34.772,0.0733,0.2424,8.48,60.48,0.2508,7.601,528.9,558.91,13042.52,DEMO / SYNTHETIC DATA
DEMO_G_0246,18.5428216,73.8430426,377895,2050635,DEMO_WARD_01,DEMO Ward 01,36.838,0.0439,0.3301,14.68,94.22,0.1865,8.549,506.35,561.36,16514.44,DEMO / SYNTHETIC DATA
DEMO_G_0247,18.5428233,73.8433268,377925,2050635,DEMO_WARD_01,DEMO Ward 01,32.348,0.2078,0.3025,31.52,63.26,0.2004,6.229,440.37,551.49,13608.6,DEMO / SYNTHETIC DATA
DEMO_G_0248,18.5428251,73.843611,377955,2050635,DEMO_WARD_01,DEMO Ward 01,35.215,0.2252,0.3412,16.13,62.36,0.2731,6.515,283.49,559.58,13186.54,DEMO / SYNTHETIC DATA
DEMO_G_0249,18.5428268,73.8438952,377985,2050635,DEMO_WARD_01,DEMO Ward 01,36.974,0.1789,0.257,37.95,64.53,0.1875,6.754,436.65,551.34,14791.59,DEMO / SYNTHETIC DATA
DEMO_G_0250,18.5428286,73.8441794,378015,2050635,DEMO_WARD_01,DEMO Ward 01,39.024,0.0549,0.3705,7.36,63.86,0.1658,8.208,367.14,557.31,13727.66,DEMO / SYNTHETIC DATA
